"PARENT_SAMPLE_NAME","30","35","49","50","55","62","71","92","93","98","104","111","112","132","136","144","171","179","180","181","182","189","192","194","197","203","207","208","209","212","215","218","219","229","231","232","234","235","240","241","249","250","251","252","254","266","267","272","275","279","297","302","310","313","327","330","331","338","339","340","342","344","347","354","355","358","361","362","363","376","381","391","397","407","409","415","418","424","432","439","444","445","448","452","460","461","463","480","482","491","498","500","501","503","504","507","512","519","523","533","535","536","537","561","563","564","565","566","568","572","798","799","800","803","806","811","815","818","821","823","825","826","827","828","869","872","873","878","880","881","882","888","891","892","893","913","914","917","922","923","925","926","935","980","1001","1002","1004","1021","1022","1023","1024","1025","1026","1052","1053","1082","1083","1084","1087","1090","1094","1102","1104","1105","1108","1110","1113","1114","1123","1124","1125","1128","1134","1135","1137","1140","1141","1143","1161","1162","1215","1221","1227","1231","1235","1239","1242","1254","1256","1258","1259","1261","1268","1276","1342","1442","1489","1518","1526","1528","1537","1538","1539","1547","1548","1629","1648","1668","1869","2029","2050","2051","2054","100000007","100000008","100000010","100000011","100000014","100000015","100000016","100000036","100000039","100000042","100000044","100000054","100000092","100000096","100000101","100000110","100000112","100000125","100000257","100000258","100000263","100000265","100000269","100000282","100000285","100000295","100000299","100000406","100000409","100000442","100000447","100000454","100000455","100000459","100000463","100000467","100000487","100000491","100000551","100000580","100000584","100000611","100000616","100000626","100000656","100000657","100000660","100000665","100000672","100000706","100000708","100000711","100000715","100000743","100000763","100000773","100000774","100000776","100000781","100000787","100000800","100000802","100000808","100000827","100000840","100000841","100000846","100000863","100000900","100000924","100000936","100000943","100000961","100000963","100000983","100000987","100000997","100001002","100001006","100001007","100001022","100001026","100001033","100001034","100001040","100001048","100001051","100001054","100001055","100001062","100001063","100001066","100001083","100001086","100001092","100001102","100001104","100001112","100001121","100001126","100001143","100001145","100001148","100001149","100001150","100001151","100001153","100001155","100001162","100001167","100001170","100001178","100001181","100001182","100001193","100001195","100001197","100001204","100001207","100001208","100001211","100001212","100001219","100001221","100001229","100001232","100001247","100001250","100001251","100001253","100001254","100001256","100001257","100001258","100001259","100001263","100001266","100001269","100001270","100001271","100001272","100001274","100001275","100001276","100001277","100001278","100001279","100001293","100001294","100001295","100001296","100001300","100001310","100001311","100001313","100001314","100001315","100001316","100001320","100001335","100001337","100001359","100001383","100001384","100001386","100001391","100001392","100001393","100001394","100001395","100001409","100001411","100001412","100001413","100001415","100001416","100001417","100001423","100001425","100001433","100001435","100001437","100001446","100001451","100001452","100001456","100001461","100001462","100001466","100001468","100001469","100001472","100001481","100001483","100001485","100001491","100001501","100001502","100001506","100001507","100001509","100001510","100001511","100001526","100001527","100001540","100001541","100001542","100001550","100001551","100001552","100001553","100001561","100001562","100001563","100001566","100001567","100001569","100001570","100001571","100001577","100001579","100001580","100001586","100001591","100001593","100001594","100001597","100001604","100001605","100001606","100001609","100001612","100001613","100001614","100001615","100001617","100001618","100001619","100001620","100001622","100001624","100001625","100001635","100001654","100001655","100001662","100001664","100001668","100001675","100001721","100001730","100001734","100001739","100001740","100001755","100001756","100001765","100001767","100001768","100001777","100001778","100001801","100001805","100001806","100001810","100001843","100001851","100001856","100001859","100001866","100001868","100001869","100001870","100001872","100001873","100001876","100001882","100001948","100001950","100001956","100002060","100002070","100002102","100002106","100002107","100002113","100002153","100002154","100002165","100002167","100002171","100002173","100002183","100002185","100002196","100002204","100002227","100002250","100002253","100002254","100002259","100002284","100002300","100002324","100002344","100002356","100002367","100002397","100002417","100002458","100002462","100002466","100002470","100002500","100002514","100002528","100002537","100002544","100002619","100002749","100002763","100002769","100002784","100002796","100002849","100002868","100002869","100002871","100002873","100002874","100002875","100002910","100002912","100002913","100002914","100002927","100002945","100002951","100002952","100002953","100002989","100002990","100003000","100003001","100003109","100003119","100003151","100003152","100003169","100003210","100003239","100003240","100003258","100003260","100003365","100003397","100003415","100003429","100003432","100003434","100003627","100003674","100003678","100003686","100003695","100003869","100003892","100003895","100003901","100003926","100003940","100004054","100004059","100004088","100004089","100004111","100004195","100004208","100004227","100004284","100004299","100004318","100004321","100004322","100004326","100004328","100004329","100004396","100004442","100004488","100004499","100004523","100004542","100004552","100004555","100004561","100004568","100004575","100004606","100004635","100005350","100005351","100005352","100005353","100005371","100005372","100005373","100005376","100005384","100005389","100005391","100005463","100005466","100005714","100005716","100005717","100005814","100005831","100005864","100005946","100005985","100005986","100005996","100005998","100006051","100006056","100006094","100006095","100006098","100006103","100006106","100006108","100006115","100006116","100006120","100006121","100006122","100006124","100006129","100006190","100006191","100006254","100006260","100006262","100006290","100006292","100006294","100006295","100006296","100006298","100006314","100006361","100006362","100006363","100006367","100006370","100006374","100006375","100006376","100006378","100006379","100006430","100006435","100006614","100006627","100006633","100006634","100006679","100006726","100006730","100008903","100008904","100008914","100008915","100008916","100008919","100008920","100008921","100008928","100008930","100008931","100008932","100008933","100008952","100008953","100008954","100008955","100008956","100008957","100008976","100008977","100008980","100008981","100008984","100008985","100008989","100008990","100008991","100008992","100008993","100008994","100008996","100008998","100008999","100009000","100009002","100009004","100009005","100009007","100009008","100009009","100009014","100009015","100009019","100009025","100009026","100009027","100009028","100009030","100009035","100009036","100009037","100009051","100009052","100009055","100009066","100009067","100009069","100009075","100009078","100009082","100009122","100009123","100009124","100009126","100009130","100009131","100009134","100009139","100009141","100009142","100009146","100009147","100009153","100009154","100009160","100009162","100009181","100009184","100009198","100009204","100009215","100009217","100009219","100009220","100009222","100009225","100009227","100009232","100009239","100009271","100009272","100009278","100009326","100009329","100009337","100009343","100009345","100009364","100009393","100009394","100009406","100009407","100009413","100010834","100010861","100010863","100010866","100010869","100010895","100010896","100010901","100010919","100010921","100010922","100010923","100010926","100010927","100010928","100010929","100010930","100010936","100010937","100010939","100010940","100010941","100010942","100010949","100010950","100010951","100010955","100010962","100010966","100015586","100015618","100015624","100015625","100015643","100015666","100015689","100015727","100015730","100015744","100015745","100015751","100015755","100015785","100015786","100015787","100015788","100015789","100015790","100015791","100015792","100015793","100015797","100015831","100015832","100015834","100015837","100015838","100015839","100015840","100015842","100015845","100015846","100015851","100015882","100015962","100015965","100015966","100016019","100016038","100016069","100016110","100019761","100019800","100019801","100019816","100019884","100019892","100019953","100019966","100019968","100019969","100019970","100019972","100019975","100019978","100019981","100019982","100019998","100020004","100020005","100020006","100020018","100020019","100020204","100020205","100020206","100020207","100020211","100020214","100020216","100020217","100020219","100020241","100020254","100020272","100020276","100020343","100020361","100020371","100020372","100020373","100020377","100020378","100020407","100020409","100020417","100020478","100020479","100020513","100020536","100020545","100020578","100020622","100020632","100020633","100020715","100020743","100020769","100020779","100020781","100020822","100020825","100020837","100020893","100020975","100021000","100021011","100021092","100021100","100021105","100021123","100021131","100021141","100021162","100021208","100021220","100021223","100021261","100021262","100021324","100021363","100021372","100021374","100021404","100021467","100021478","100021502","100021536","100021666","100021667","100021673","100021680","100021681","100021707","100021709","100021711","100021727","100021728","100021760","100021784","100021839","100021840","100021990","100021991","100021992","100022005","100022006","100022007","100022008","100022009","100022041","100022120","100022172","100022479","100022480","100022482","100022484","100022485","999910445","999910457","999911381","999911478","999911648","999911787","999911795","999911843","999911852","999911861","999911979","999912027","999912097","999912100","999912101","999912104","999912117","999912124","999912127","999912193","999912199","999912214","999912216","999912221","999912306","999912411","999912462","999912544","999912680","999912704","999912707","999912726","999912730","999912798","999913553","999913684","999913846","999913866","999914056","999915461","999915503","999915728","999916087","999916397","999916576","999916580","999916649","999917010","999917146","999917304","999917325","999917335","999917367","999917654","999918059","999918750","999918913","999918921","999918922","999919141","999919438","999920512","999921258","999921286","999921310","999921319","999921351","999921353","999921796","999921821","999922162","999922776","999922835","999923201","999923587","999923593","999923636","999923639","999923665","999923678","999923680","999923739","999923782","999924243","999924253","999924295","999924306","999924307","999924328","999924337","999924425","999924432","999924456","999924518","999924548","999924549","999924608","999924623","999924625","999924637","999924642","999924665","999924675","999924748","999924952","999924970","999924978","999925172","999925247","999925265","999925267","999925343","999925387","999925396","999925422","999925454","999925514","999925516","999925519","999925520","999925877","999925948","999925957","999926035","999926107","999926108"
"UNAZ-02793",836361,2074861,1149991,42219847,6191088,5416609,123927,7110103,63957786,1912147,NA,12841211,10308807,10881438,1524795,NA,416899511,1578034,5523338728,17087983,908132,369709608,1438890,1862881,71441,2362269,269400,5883610,136568994,5899332,1608045,167217,5770504,728855872,3565173878,1026193,67774180,1310575,13544703,732831,21584964,535850,163252,97393824,33099749,142051064,28829927,2032900,458323882,1385415,2278525,6853300,5161950,1698862,388599,6488792,3675170,7598830,2174145,254429899,79233,271095,86493,3118911,11648665,555363,53678770,1203792,4047047,2371954305,2563796,993652403,2641544366,3744247918,9866146,2482368823,NA,6461319051,121153400,2826349572,856605869,9246011,21937028,1577377365,3002574073,586380037,598395,1318362449,2637257721,28464610,5482363,213320,13160315,321027417,122754300,2810808,577465196,461476919,2392719,1156504484,19493802,1118962,15680566,439782170,4492151611,1237544948,3332789772,3616810143,738909,734133429,911870,2216066831,2767941,16231306,88840716,1285282529,1000203475,2788011,4008344,8854419,4136677,784132,49257488,363766,NA,8426639,6972332,3147263,2254697,4169855,2381034,2635362,111544244,32175834,82065713,NA,270770,257219929,508414,371232,281062,636115,94242,50051782,283425124,126695667,260573253,4148517,12434915,147282186,292613330,99052605,17407492,27122970,2393248,7140474,7205458,146943,37280034,NA,1147486,542693,6650009,31148410,981226,3061625,610820,661161,NA,169657431,94082,74722978,19199047,734172,5357621,66880008,10652048,740040,2154098,825323,2198796,4441646733,3579232,178814352,3854571,13888560,5373432,16850983,762886900,1563164,NA,NA,14740946,761324,1441903,253655,1415102,17397748,16251634,24154597,2836794410,23292300,1726685300,2217547,51335,2873242,18450888,6409829,838500,1161259,437063864,1978559,1612389,1806627271,239573,NA,NA,5800797,8592341,616681,6363098,61067447,576796,361369,25030924,2509661,50036312,405904,5327352,877174,33376221,6756070,5957604,2107644,28763905,709821429,4407671,389787,10705974,1055725,362757,513350,869453,733163,5604110,5254575,1462634,24453727,121695510,769633,8614646,4194103,35486165,423692,20763234,391597401,6997431,3508040,203929740,26707570,1731629534,10849797,129244,134771,356954,3363223,318758,1511311,806273,1692663,33729342,14734527,20542219,2422029,3872082172,1827485,43324584,9603775,NA,157859,NA,1256833850,453501880,2510457,167954688,16508548,777515,11700845,64208171,2323568,3776449045,7349707,10325279,143077175,3240951,NA,355425,211941119,7555879,185925803,294868610,36336552,NA,1480503,6856603,31900733,101253,218264864,458545,5171614,5163282,4072989,25597904,80788,116986,99070,2788580,202803,1875742,3013082,113159,266089659,29890517,118838,154946,317763200,4653384,95299041,2951197,3091136,9575240,2031716,12362457,400559,NA,572922,192860,37238149,3265344,4781385,7730142,4007544,2938517,4036262,22048209,1331289,175517,129219,2591017361,6185916,1471413,11181568,1598158909,900128489,613380,31354127,1087738,44662063,102111448,238065,1310689,24988889,3620041,958122644,9519967,1425843,6458159,27641108,11337043,2339376,7639626,54414944,265262683,831504377,12474592,21454839,16423940,308336161,5308831,5129430,13385138,NA,1741029562,269053,NA,808155,256751,95873,2522032,NA,621216,1214609,1032745,7063112,12712241,200780,1801442,2323620,7834178,35224874,521419,1035036,1282764,33993008,40757183,1797510,1232300,7188044,324965,33877224,371139,55971,8661393,3796021,64221331,112961308,582730,2943165,18573399,125126,323081,429873297,559213705,164845542,29312705,2281309,161964156,2185693,467293595,29978025,24512305,57425641,50964841,458366,22756532,63241900,53239287,68413,3202344,17755705,989781,165975,72230852,13135071,11421946,583386,874602,1863416,1744438,212453,1680009,622259,17740253,213197,1381365,87787,1070208,57656115,1709469,317916089,NA,7156519,702714,106640,1138528,675575,228808011,12305739,702812,27829,NA,654164,3498512,1175247,13752395,469795,621922,84650,147592441,726346,5041991,9593833,328633,780268,201593,1656188836,17527374,7803273,7595452,1312586,5572689,5443777,NA,14542480,138432153,39033292,216135,12286691,339367092,NA,15213253,104006295,31809699,47054593,2918525,16656073,NA,128507,10011790,1189292,2608202,NA,98352,1129654,7711909,1577189,1335530,235830,NA,9166451,7914112,3917176,946340,277706,1172933,NA,7082103,3497567,78706,6264273,3817145,1013444,474614,115791,2409570,5606388,10653336,878618,NA,6749379,2366587,1974420,12316802,3729636,5713253,1290481,1413238,1463453,1740913,188444,27927059,564104,571676,8445013,4976851,32663800,2018240,1496588,229177,1672310,21567695,7762632,129005,1175165,1133430,624908,7468613,NA,5045405,196134262,325025312,40299603,126092,7613974,462365,8259731,4435862,337419,6954624,490966,332476,1485803,9356155,16680109,417803,1168576,3550098,360299,1275891,7026371,92438,152949,611074,1088799,3234149,1287411,7237533,7982893,663691,15014581,88740635,676412,168594,24616728,3301267,1175501,4262812,20607495,NA,1142708,258652,980650,1710545,3011335,27687926,98706654,24625614,33707584,10473711,572067,93164787,4038170,136111,1626835,44652915,NA,1718974,1910828,2509527,1581436,2446664,423913,25856903,525237,651569,836886013,1197452,228933,16084837,321453,807613,641704,485392,55874,95378,343379,14827288,44781,391635,1900989,197454,604495,118265,749246,112696,102490,312361,305909,22399384,3310550,115113637,50424529,4625559,116458322,59909580,84762,168433,8317829,388873,NA,2854241,NA,557267,685915,1185243,1814791,1261213,2651277,1708561,921598,98969,554997,2096539,985701,620865232,1015452021,1435674000,1542605845,973042638,2724463,8593229,185864414,10594169,6468294757,151622,195392,13050814,9229681,4121495,20932982,145728625,73553033,203261667,86592812,68649680,2923089373,531670855,83329584,620668831,503735351,26320021,38600936,12325552,62771640,57809585,453168,4418004,34057350,24934593,17096004,40606907,5144774,5243466,34409219,20314002,17861814,12637121,10480013,10587936,2169068,1514172,3542821,337884,52789368,53908787,306535869,651923379,775577,4798957,4096870,21143944,1993810,235623893,13819941,697057,5413341,9746707,26883730,6591398,285043140,320931134,49484864,7135959,99072207,6945218,12835079,5637871,30483008,65234991,2702040,6975274,2206139,30236049,1690574,2128892,4719131,2855480,26784139,12653425,3662182,15082829,10347005,2179136,160226,42138733,30953941,39017507,82149,NA,1435179,50910179,5281287,151485535,16503688,42763214,10571009,349089,125675,771409,1178303,521187,7554806,551102,4816537,306998,37917777,3634283,739279,1556284,9134263,1074802,6127283,7789986,20703764,NA,1635375,4409798,646755,3057882,8397526,27949004,NA,NA,34073599,2193838,742215,2653248,18150264,7454430,1257393,NA,486813,357175,5042943,1336043,5012524,8423459,8332884,4541621,1403468,58572287,462633,3226039,2559812,8447868,1592826,4618558,1081671,311780,29726876,3119813,247021,697382,6096841,1520948,1089022,1154624,677826,793192,324653,264306,4442970,440572205,651883,354290,8854542,2438641,5852063,166710,2103531,1073749,1477100,581603,93236,695303,6655694,11299291,6217466,222345,366264,160102,1693437,8059935,NA,603244,493987,2076145,93874,70014,109687,412958,1836928,1327593,262887,5041850,1422491,NA,182371,73681418,5148880,8433529,786236,729569,734135,19354508,1720046,34898824,948852,3842269,580890,1434160,994221,51351094,69484417,2171764,209729,905986,177778,2405025,1026360,123280,294297,110103,1093461,7100052,1160639,1284021,1335953,8584791,2067579,46755110,854682,102499,6241406,35436,1034265,261399,467943,1759248,3006222,1667112,516890,602546,NA,97010,11909380,2426672,378113,238245,845925,162943,2262884,3037352,127570,357871,8566107,536179,505928,246502,141296,94170,422297,5135915,238966,41158,3513190,1119786,121306,144109,504267,1479065,400810,1938880,140378,651303,683670,151668,234962,12007379,18927770,877919,215701,576800,1301797,244110,865687,967829,1513683,387546,1434826,NA,158829686,16984629,65779,243163,360042,NA,2689184,NA,20803987,5167686,NA,4159384,473200,2684341,1452584,528968,770321,377932,1379468,997705,996117,17984798,211618,3396586,160062,426093,1527620,51794,3770095,142516,488618,234025,241906,5959281,14586055,297718,90582,3398937,NA,143954,1819036,7004025,209940,95312,905444,589430,898329,199364,NA,259502,1050291,2255023,1371551,114971,71805,55101,242960,87751,89856,NA,75782,363205,21515946,488902,278470,13130090,1099833,NA,127148,5442377,16088452,303319376,5973953,5675326,545096,1509387,2785684,9925621,4960597,1286172,NA,1636419,3535963,71636,NA,3087224,303994,6373265,4199811,NA,126865,1328731,118132,NA,44228,77662,3056673,1289817,NA,1178825,NA,1050993,262338488,275450,7481487,32554288,457520,365960,NA,NA,349215,15529650,1266364,550433,1259906,3419227,8109487,33553708,5203724,1006144,1080115
"UNAZ-02796",726728,2699133,NA,24515489,4532597,4548640,176987,4999956,114182622,1601436,30723,23755429,12464414,4922955,32535186,184669,63931286,1588046,5108997766,15179075,NA,207415484,1569800,1845882,161479,2132362,288115,5007466,134794841,6150785,776839,147753,5422671,588657662,4105482427,1626283,50147614,793175,17064333,634956,18036231,442864,196379,131271593,66899823,152204800,15177203,5326008,459238775,3351380,2972359,47076331,6530151,2345756,421710,8540460,3757468,7509589,3948880,254632896,482847,325492,158863,953784,11253918,546211,7187976,824549,2885993,2189543413,1219222,1359424722,2436188404,3660538557,17480218,2283807737,NA,6546455160,72996119,2646880802,966303253,7328376,9323987,1730545768,2858754318,620577805,439761,1417153502,2409391667,58307288,11983349,261055,14275378,404767542,282614206,2086714,479489188,473911635,2451209,1360858193,29649049,997674,8962578,388482198,5936253900,1573428183,3154769369,3430827463,1118523,740150276,1018601,2681657339,4587966,18602561,106847706,1262708079,776935667,3622556,6622805,11831970,2674117,872592,49229411,411565,288867,4088209,7487054,3417587,3395454,3070988,1063821,2318068,112040383,35697964,67156954,NA,232024,273478607,400281,375644,295595,767241,84100,46210461,240891201,111248296,160820314,4592050,18745602,122395575,298761614,424307631,12683837,32476465,3957832,4275178,5028778,160644,31428867,6197494,1391673,1010222,8084457,153759445,208903,3495859,1704217,1547651,5711177,413464484,NA,91570128,24053620,6296049,4927242,126144724,13699874,802115,2459428,543434,1818826,4597876877,1008659,107582084,4470844,17697352,5375182,16374457,685552686,1948163,61741,176104,17901066,434042,1287019,257803,1698759,14610387,12918743,30106899,2830678033,30522982,1525223926,1887091,42871,1407141,10959067,12574914,710944,1075639,394901968,3139039,2453603,3452135471,275470,2222510,127881,99929289,6740082,635448,6708774,70486845,564136,504161,26137058,2625332,57060364,494463,3817713,776332,27303464,5359826,7303120,4040324,37289359,702007011,5031040,798468,9204184,696350,415760,1603020,349246,1152078,6855661,5148063,NA,23644655,193246231,730173,9178304,5383587,25148808,284453,20514565,337135909,6978333,2943527,203639603,18923095,1394479946,9190500,107661,227068,413705,6042992,369945,2642089,896825,1485854,40532519,28798356,28596738,3752470,4825980351,2067838,30688169,8530782,769309,228332,71092,1611224548,241634575,2927119,73640478,22127953,793629,9776387,43754034,2259319,3996921214,9781911,12358794,205924551,4826091,412835,417252,153862117,5676496,119535757,430288158,67986184,467647,15279589,57694750,62325288,152044,203926048,478157,2777198,4538326,5479144,32751739,110955,166385,149945,2740255,193700,2289170,2014124,174339,457500643,17187745,152840,209627,213718531,3443461,35974245,1603405,3802770,13272846,1221400,5816211,460814,NA,1239501,514989,27867849,NA,5504912,11113418,5151426,1928284,5561815,9360091,1105712,NA,82668,2497788729,11029432,2588014,17199804,1445831029,710076606,887709,112470579,770913,34113942,82539588,151853,547387,29895724,4128772,978211010,10307726,1219773,6447707,36285848,18627603,30042236,8870105,47682809,184163373,672197295,11949365,14715031,14926600,179516398,6245659,7182407,23310210,NA,1794776927,379879,1868948,1219506,555188,105616,1636261,108825,285897,2517777,852581,5683910,11347547,396296,1899642,2142307,8894845,35701657,421707,1142203,808948,7958282,16728822,NA,580926,8934114,160811,46839073,570217,101131,2336913,7092188,78219067,89623707,387136,3640349,19527799,171362,148329,513049425,386578422,132014255,21247329,2710727,177077375,1636962,408750590,29629025,20276205,55088694,38726957,504491,28264902,32184572,69341804,4943837,2238579,19947681,1143099,256726,67459860,13939278,10393308,619147,NA,2770661,1811294,180397,1670356,924345,14128298,350786,161319,1761432,1282749,55249780,2051444,409548500,61653,3824011,418968,106676,1239679,627988,154533667,9835454,666897,382687,90611,634143,3078976,2286011,19339035,277402,464744,68478,143427400,1384566,5443368,6777578,692133,978052,147043,1310876426,17442676,8350857,9177722,1201446,2597500,4771879,400645,27411880,123927173,46255884,223915,12657475,405549673,NA,13639073,65358485,11796691,16921187,3684395,17504154,1255537,169000,9082579,599915,2207545,50495,9143423,1133053,9981537,2512960,624458,285481,9828262,9872435,9896826,3900632,514511,429099,742997,676424,6517900,4589760,93937,11751240,7618040,558318,390063,134299,2005793,11457320,17602360,1235401,NA,5382959,1769075,1473649,11968400,2890257,4709755,2953243,712331,1480461,150941,540446,29443124,1512406,1666097,10306863,2670169,14271972,2342701,1627272,747072,2456648,28077586,6567441,62994,1964808,1486379,818221,6272335,334759,6866002,481135238,187943134,69674571,103841,13637604,370398,6448858,2402585,264907,4186426,1758146,NA,2352624,10724316,30616160,576399,1337547,1054280,347457,1521992,6517184,119196,150237,805162,2028983,NA,1641190,8810753,12963082,81756,17049601,82236512,887803,313074,25198414,1967099,1235250,4645590,20840873,316480,1611978,332752,1234005,521935,3153382,20599353,84554831,22414017,32179426,15303860,577983,71924127,3125002,169778,1697346,4670205,NA,1665929,1573279,2480466,1543998,2653634,699831,30296846,229655,759830,985131813,1395170,330342,24587164,NA,111815,271023,651748,67666,54034,3660471,13228791,34276,261349,1174459,163470,696738,76130,643918,1858965,113690,606461,441359,29845072,4303578,149550417,60851660,4938424,148188501,69238182,116827,268642,9781272,542136,272219,3607058,NA,740645,928903,973425,1772678,1270646,4028469,1777398,1956919,109478,1001485,2402474,973577,591066367,837894166,1295598238,1449126374,879116269,3758879,10462392,160727910,11681817,5622536670,564123,929450,12587031,6857608,2274707,28618617,151560226,82642408,223016271,68500219,55104904,2989663388,439923745,67210527,567319561,452471739,18747951,26967130,10813530,52002579,63318268,209551,5984268,41629248,32028468,22992671,58486363,5831972,5169974,31549782,23624844,11771459,15755962,10867776,13915609,4312531,2438417,2758831,495394,68044091,50908586,298623836,579408667,284202,2576463,5147210,22699219,2984286,211795225,13863665,1043013,6337788,10642084,23897443,5929582,215648503,219831402,72648599,5037558,84589870,3401966,9416769,5793225,15847775,45245048,4114062,7743522,4241659,32272979,1698966,1743793,3997040,2765805,17717679,9862571,5610966,21839001,7557538,3100086,238158,34450664,12324737,8922046,112586,616892,1164093,44734178,3623032,158934827,12407930,34993549,16916509,495905,174464,661689,1595998,741484,7995108,578881,5291876,475984,39320331,1066555,574230,365472,3787068,602107,4243535,4440099,13955889,259205,592075,2036245,384578,1229515,5997323,16776352,NA,440601,21815293,1943315,949779,3280242,21257717,6030908,1062331,NA,714471,263792,2345476,1384421,2286225,6133736,3126475,1649306,2036687,25830153,853639,4501957,2924857,8371864,1435398,5195967,1589966,NA,19795246,4010531,266663,710077,6246951,1920759,1452177,1293209,1097161,1147103,NA,331960,2759810,334512493,499106,1138052,9410763,2200211,8463285,310149,2055387,1618184,2844960,915859,100421,945315,4124751,7061211,7266757,322300,611696,158121,1858959,11716944,NA,824761,595612,3791862,129356,96911,167060,824519,2455337,2300494,316407,6880864,NA,184866,227041,70157477,4540880,17086459,834413,427784,791343,19693196,1329158,62072116,999598,6412042,684413,898582,2624355,36375075,6157818,2082071,627906,500563,208744,698141,510139,52771,491573,153279,689553,5152943,516298,1836019,634188,5559029,2610152,54492123,877995,169514,8847026,NA,1625245,485561,721258,1029317,4427398,1771015,427546,603496,916810,107645,5893333,1398569,251581,165907,669013,275066,1141704,2397694,95655,347159,15081706,962990,759096,362830,195988,155761,258136,9067219,454320,66892,5649827,737815,NA,233790,1135270,1387810,635959,2674168,463712,2118573,2289643,539180,607107,11746393,15678815,1250572,189916,356197,756110,214758,699072,9651759,873554,405771,2814282,38537,211903206,7409618,73744,335556,442425,78585,1652040,1428184,13015517,8477565,NA,4000537,889989,4689180,1703174,431287,779339,129627,1439937,2087407,1164725,21037451,471501,3637155,175614,647549,1034412,NA,1832879,171493,659163,156350,390700,6197873,14750238,284572,NA,9118484,1047233,217751,2479815,7150333,245926,132744,444422,2143138,2041359,745628,NA,295940,2158824,2175684,2515711,235013,105519,73257,140520,35943,190848,308055,195222,371880,23635055,329155,475104,20987692,667411,NA,240861,4333542,15586908,250160152,7035703,6111791,1147597,2720186,3194354,10941119,4697739,657320,142175,1827783,3179732,100970,48213,4187731,180902,6553983,3487535,213968,412159,1102419,403211,NA,106529,92025,1209395,697682,NA,918287,1037265,1441212,240219492,737483,2941702,30365787,727605,307760,NA,NA,589999,16688131,21795206,983529,989699,4409989,29379785,35396980,5218847,1126377,1735753
